Species,CommonNameBL,sumDiffPC1,sumDiffPC2,FemalePC1sum,MalePC1sum,FemalePC2sum,MalePC2sum,Species
Scolopax_minor,American Woodcock,-1.29433,0.678452,0.491,-0.8033,-5.203734031,-4.525282329,Scolopax_minor
Seiurus_aurocapilla,Ovenbird,7.857852,-0.059888,7.8928,15.7507,-1.871966691,-1.931854883,Seiurus_aurocapilla
Seiurus_noveboracensis,Northern Waterthrush,0.940708,0.205823,1.8232,2.764,0.283502536,0.489325229,Seiurus_noveboracensis
Sericornis_beccarii,Beccari's Scrubwren,4.879003,2.358215,-3.3436,1.5354,-2.787157214,-0.428942434,Sericornis_beccarii
Sericornis_citreogularis,Yellow-throated Scrubwren,-1.52763,0.300381,1.2798,-0.2478,-0.214206992,0.086173618,Sericornis_citreogularis
Sericornis_frontalis,White-browed Scrubwren,0.894311,0.118262,-3.2478,-2.3535,0.044178152,0.162439988,Sericornis_frontalis
Sericornis_magnirostra,Large-billed Scrubwren,1.366157,0.226307,-3.2338,-1.8677,-0.540470147,-0.314163539,Sericornis_magnirostra
Sericornis_nouhuysi,Large Scrubwren,2.831346,0.494355,-9.101,-6.2696,-0.600671096,-0.106316135,Sericornis_nouhuysi
Sericornis_papuensis,Papuan Scrubwren,1.384957,0.68505,-7.7152,-6.3303,-1.193364362,-0.508314518,Sericornis_papuensis
Sericornis_perspicillatus,Buff-faced Scrubwren,-3.10164,-0.614298,-2.9831,-6.0848,-0.103785159,-0.718082653,Sericornis_perspicillatus
Sericornis_spilodera,Pale-billed Scrubwren,-1.365812,0.850472,-1.3244,-2.6902,0.162393395,1.012865582,Sericornis_spilodera
Sericulus_chrysocephalus,Regent Bowerbird,-11.088523,-0.140425,-11.0923,-22.1808,0.206914214,0.066489526,Sericulus_chrysocephalus
Serinus_canaria,Island Canary,2.123926,-3.324608,-4.8156,-2.6916,-2.13406726,-5.458675405,Serinus_canaria
Setophaga_ruticilla,American Redstart,-5.696821,0.341269,1.9874,-3.7095,-0.188768176,0.152501079,Setophaga_ruticilla
Sialia_currucoides,Mountain Bluebird,11.450018,13.364353,-4.693,6.757,0.348879634,13.71323309,Sialia_currucoides
Sialia_mexicana,Western Bluebird,5.92967,10.499731,-7.1422,-1.2126,1.942539183,12.44226984,Sialia_mexicana
Sialia_sialis,Eastern Bluebird,1.528838,9.680521,6.0487,7.5775,2.084003852,11.76452456,Sialia_sialis
Sicalis_flaveola,Saffron Finch,3.131917,-6.47358,-4.9306,-1.7986,-1.539132789,-8.012712919,Sicalis_flaveola
Sitta_canadensis,Red-breasted Nuthatch,-2.832947,0.602238,-3.3043,-6.1372,0.374048416,0.976286034,Sitta_canadensis
Sitta_carolinensis,White-breasted Nuthatch,-3.618787,1.088061,6.4855,2.8667,2.087188762,3.175249482,Sitta_carolinensis
Sitta_pusilla,Brown-headed Nuthatch,-0.997738,0.083767,-1.9194,-2.9171,1.196763859,1.28053095,Sitta_pusilla
Sitta_pygmaea,Pygmy Nuthatch,2.802882,0.759613,-0.636,2.1669,1.648412974,2.408026204,Sitta_pygmaea
Smicrornis_brevirostris,Weebill,-0.966826,0.243724,2.3499,1.383,-0.012578738,0.231145186,Smicrornis_brevirostris
Somateria_mollissima,Common Eider,43.74761,0.221732,-13.1374,30.6102,-2.053161148,-1.831429548,Somateria_mollissima
Sphecotheres_vieilloti,Australasian Figbird,-9.586433,2.480457,1.7367,-7.8497,-0.60360412,1.876853276,Sphecotheres_vieilloti
Sphyrapicus_varius,Yellow-bellied Sapsucker,-2.887526,-1.539245,-9.224,-12.1115,-1.050365686,-2.589610936,Sphyrapicus_varius
Spiza_americana,Dickcissel,-13.519246,0.903465,13.8052,0.2859,-4.971329306,-4.067864793,Spiza_americana
Spizella_arborea,American Tree Sparrow,2.702608,0.273606,0.4931,3.1957,-0.607472736,-0.33386698,Spizella_arborea
Spizella_atrogularis,Black-chinned Sparrow,0.117733,0.311264,-4.2931,-4.1753,-0.606991006,-0.295726913,Spizella_atrogularis
Spizella_breweri,Brewer's Sparrow,1.548897,-0.185425,4.5233,6.0722,-1.974068958,-2.159493974,Spizella_breweri
Spizella_pallida,Clay-coloured Sparrow,3.975848,0.015539,2.3343,6.3101,-0.12114883,-0.105610008,Spizella_pallida
Spizella_passerina,Chipping Sparrow,3.912504,-0.326222,3.6982,7.6107,-0.846688715,-1.172911146,Spizella_passerina
Spizella_pusilla,Field Sparrow,-2.331799,-0.279119,5.1596,2.8278,-0.892578815,-1.171697509,Spizella_pusilla
Stagonopleura_bella,Beautiful Firetail,-3.926285,0.366956,-9.2683,-13.1946,0.297488636,0.664444361,Stagonopleura_bella
Stagonopleura_guttata,Diamond Firetail,5.006183,1.711012,6.5321,11.5383,0.477515483,2.188527087,Stagonopleura_guttata
Stagonopleura_oculata,Red-eared Firetail,-0.620389,0.008378,-10.6166,-11.237,0.654010012,0.662387746,Stagonopleura_oculata
Steganopus_tricolor,Wilson's Phalarope,-1.462987,1.417564,11.9793,10.5163,-2.021262962,-0.603698917,Steganopus_tricolor
Stercorarius_longicaudus,Long-tailed Jaeger,-2.153032,-0.797718,10.7695,8.6164,0.519385805,-0.278332612,Stercorarius_longicaudus
Stercorarius_parasiticus,Parasitic Jaeger,1.232805,-0.5442,8.3554,9.5882,0.041969392,-0.502230423,Stercorarius_parasiticus
Stercorarius_pomarinus,Pomarine Jaeger,-2.434191,-0.509849,5.5733,3.1391,2.295464091,1.785614738,Stercorarius_pomarinus
Sterna_forsteri,Forster's Tern,8.660205,1.224363,46.7915,55.4517,7.030531595,8.254894979,Sterna_forsteri
Sterna_hirundo,Common Tern,2.16261,-0.708868,44.6314,46.794,7.03094629,6.322077947,Sterna_hirundo
Sterna_paradisaea,Arctic Tern,-3.565169,0.879724,38.6256,35.0605,3.398995711,4.278720193,Sterna_paradisaea
Stigmatopelia_chinensis,Spotted Dove,-0.775214,2.387402,2.4682,1.693,-2.893354465,-0.505952949,Stigmatopelia_chinensis
Stigmatopelia_senegalensis,Laughing Dove,-0.791313,0.096991,27.0312,26.2398,1.39880496,1.4957959,Stigmatopelia_senegalensis
Stiltia_isabella,Australian Pratincole,3.019613,0.001225,-3.137,-0.1173,-3.013708053,-3.012483167,Stiltia_isabella
Streptopelia_decaocto,Eurasian Collared-dove,0.455624,1.756326,16.0414,16.497,-1.543465156,0.21286118,Streptopelia_decaocto
Streptoprocne_rutila,Chestnut-collared Swift,-0.33035,-0.274221,-17.755,-18.0854,1.349833828,1.075612577,Streptoprocne_rutila
Strix_aluco,Tawny Owl,2.650382,-0.459771,-9.3757,-6.7253,-0.979483922,-1.439255331,Strix_aluco
Strix_nebulosa,Great Grey Owl,2.515066,-0.435179,-8.7054,-6.1903,1.660903476,1.225724872,Strix_nebulosa
Strix_virgata,Mottled Owl,2.651326,-0.038291,-4.5288,-1.8775,0.05698436,0.018693789,Strix_virgata
Struthidea_cinerea,Apostlebird,-1.700457,-1.050876,-9.4509,-11.1513,2.784284903,1.733409378,Struthidea_cinerea
Struthio_camelus,Ostrich,-1.458836,-0.136032,-9.7386,-11.1975,0.289736521,0.153704558,Struthio_camelus
Sturnella_magna,Eastern Meadowlark,2.856324,-1.615176,-1.6627,1.1936,-6.818457003,-8.433633266,Sturnella_magna
Sturnella_militaris,Red-breasted Blackbird,0.011869,-2.423027,-5.5066,-5.4947,-4.601233269,-7.024260629,Sturnella_militaris
Sturnella_neglecta,Western Meadowlark,-0.021081,-0.720388,2.8592,2.8381,-7.720395588,-8.440783171,Sturnella_neglecta
Sturnus_roseus,Rosy Starling,1.556583,0.258524,0.3495,1.9061,-0.270335817,-0.011811542,Sturnus_roseus
Sturnus_vulgaris,Common Starling,10.566475,2.913606,-13.8481,-3.2816,2.516594501,5.430200059,Sturnus_vulgaris
Surnia_ulula,Northern Hawk Owl,-1.221386,0.024745,-7.842,-9.0634,0.555958797,0.580703774,Surnia_ulula
Sylvia_atricapilla,Blackcap,4.090785,1.712638,2.568,6.6587,-0.91613374,0.796503885,Sylvia_atricapilla
Sylvia_communis,Common Whitethroat,1.378518,1.325639,5.2313,6.6099,-1.573999576,-0.248360669,Sylvia_communis
Synthliboramphus_antiquus,Ancient Murrelet,-1.298098,-0.221109,-0.4608,-1.7589,2.786821983,2.565713019,Synthliboramphus_antiquus
Tachybaptus_novaehollandiae,Australasian Grebe,3.167436,-1.018473,0.6437,3.8111,3.164721996,2.146249476,Tachybaptus_novaehollandiae
Tachycineta_bicolor,Tree Swallow,6.136514,1.35282,23.2307,29.3672,7.388341213,8.741161409,Tachycineta_bicolor
Taeniopygia_guttata,Zebra Finch,-4.680993,1.783489,-0.4116,-5.0926,-2.336474139,-0.552985407,Taeniopygia_guttata
Tangara_chilensis,Paradise Tanager,5.637217,3.175722,18.9028,24.54,19.2797101,22.45543231,Tangara_chilensis
Tanysiptera_sylvia,Buff-breasted Paradise-kingfisher,1.943756,2.626977,6.8629,8.8067,-0.796957537,1.830019075,Tanysiptera_sylvia
Tersina_viridis,Swallow Tanager,17.85014,11.796641,4.3843,22.2344,0.686523998,12.48316465,Tersina_viridis
Tetrao_urogallus,Western Capercaillie,-13.167697,5.784045,-2.0046,-15.1723,-3.304084472,2.479960231,Tetrao_urogallus
Thamnophilus_punctatus,Northern Slaty-antshrike,-3.84773,4.548741,-7.0928,-10.9405,-1.659242444,2.889498569,Thamnophilus_punctatus
Thinocorus_orbignyianus,Grey-breasted Seedsnipe,0.796276,1.644958,6.2844,7.0807,-2.565835077,-0.920876717,Thinocorus_orbignyianus
Thinornis_rubricollis,Hooded Plover,-1.328507,-0.096151,6.3403,5.0118,2.671273972,2.57512297,Thinornis_rubricollis
Thraupis_bonariensis,Blue-and-yellow Tanager,12.652221,8.357132,-8.2036,4.4486,-1.786713371,6.570418352,Thraupis_bonariensis
Thraupis_cyanocephala,Blue-capped Tanager,0.205892,-0.990214,-2.4019,-2.196,6.252826464,5.262612442,Thraupis_cyanocephala
Thraupis_episcopus,Blue-grey Tanager,4.939797,0.463105,24.0715,29.0113,10.47772369,10.94082871,Thraupis_episcopus
Thraupis_sayaca,Sayaca Tanager,10.295174,0.959999,10.9733,21.2685,4.42991579,5.38991505,Thraupis_sayaca
Thryothorus_ludovicianus,Carolina Wren,3.17402,-0.822534,-1.7563,1.4178,-2.620530831,-3.443065022,Thryothorus_ludovicianus
Tiaris_olivaceus,Yellow-faced Grassquit,-5.263932,-0.2376,-8.0208,-13.2848,-1.555680697,-1.793280825,Tiaris_olivaceus
Timeliopsis_fulvigula,Olive Straightbill,0.112439,1.371666,-7.9298,-7.8174,-2.160122914,-0.78845728,Timeliopsis_fulvigula
Tinamus_major,Great Tinamou,-4.645448,-1.419703,6.495,1.8496,0.008524228,-1.411178472,Tinamus_major
Todiramphus_sanctus,Sacred Kingfisher,5.647468,1.760866,18.3046,23.952,1.774173363,3.535038989,Todiramphus_sanctus
Toxorhamphus_novaeguineae,Green-crowned Longbill,-1.010761,1.510163,-5.5212,-6.532,-2.27690881,-0.766745328,Toxorhamphus_novaeguineae
Toxorhamphus_poliopterus,Grey-winged Longbill,2.014081,0.952586,-4.5452,-2.5311,-0.417047395,0.53553884,Toxorhamphus_poliopterus
Toxostoma_curvirostre,Curve-billed Thrasher,-0.231166,-0.112582,5.9796,5.7484,-2.299460764,-2.412042495,Toxostoma_curvirostre
Toxostoma_rufum,Brown Thrasher,2.52184,0.86551,5.1708,7.6926,-5.748315341,-4.882804952,Toxostoma_rufum
Tregellasia_leucops,White-faced Robin,1.968631,-2.160117,-1.7675,0.2012,-2.163859094,-4.323975877,Tregellasia_leucops
Trichoglossus_chlorolepidotus,Scaly-breasted Lorikeet,-1.273886,0.112189,-0.4542,-1.7281,1.447474096,1.559663117,Trichoglossus_chlorolepidotus
Trichoglossus_haematodus,Rainbow Lorikeet,0.013261,0.853062,3.292,3.3053,6.159325408,7.012387454,Trichoglossus_haematodus
Tringa_flavipes,Lesser Yellowlegs,0.324134,-0.239394,11.1167,11.4409,1.453953428,1.214559498,Tringa_flavipes
Tringa_glareola,Wood Sandpiper,-2.685184,1.426627,8.0649,5.3797,0.159983399,1.586610506,Tringa_glareola
Tringa_melanoleuca,Greater Yellowlegs,-1.21212,-1.36012,13.1296,11.9175,0.714711843,-0.645407813,Tringa_melanoleuca
Tringa_solitaria,Solitary Sandpiper,0.035548,-0.542126,4.4755,4.5111,0.396291119,-0.145835254,Tringa_solitaria
Troglodytes_aedon,House Wren,1.431279,-0.055279,-4.0787,-2.6474,-2.395402926,-2.450681957,Troglodytes_aedon
Troglodytes_troglodytes,Winter Wren,0.167083,-0.09561,-13.1907,-13.0236,-1.554170567,-1.649780825,Troglodytes_troglodytes
Trogon_melanurus,Black-tailed Trogon,5.661632,-1.689254,-8.1666,-2.5049,2.101826926,0.412573332,Trogon_melanurus
Tryngites_subruficollis,Buff-breasted Sandpiper,0.572425,-0.868369,4.9745,5.5469,-4.103068496,-4.971437484,Tryngites_subruficollis
Turdus_grayi,Clay-coloured Thrush,-1.25802,0.869462,-3.7022,-4.9602,-4.409533205,-3.540071167,Turdus_grayi
Turdus_merula,Eurasian Blackbird,-11.188568,3.29055,-7.4772,-18.6657,-0.916511847,2.37403847,Turdus_merula
Turdus_migratorius,American Robin,-4.974451,0.660404,-2.6449,-7.6194,-0.628657661,0.031746601,Turdus_migratorius
Turdus_philomelos,Song Thrush,2.770208,0.990212,12.0349,14.8051,-3.050432588,-2.060220176,Turdus_philomelos
Turdus_pilaris,Fieldfare,-0.482668,0.460517,3.2707,2.7881,-2.130082714,-1.669566055,Turdus_pilaris
Turnix_pyrrhothorax,Red-chested Buttonquail,7.445032,1.020904,-1.894,5.551,-8.488738181,-7.467833873,Turnix_pyrrhothorax
Turnix_suscitator,Barred Buttonquail,0.873138,-0.692936,-3.4033,-2.5301,-3.530617404,-4.223553992,Turnix_suscitator
Turnix_sylvaticus,Small Buttonquail,-0.717406,-0.150427,6.0922,5.3748,-3.941873237,-4.092300251,Turnix_sylvaticus
Turnix_velox,Little Buttonquail,-5.558681,-1.30537,6.6968,1.1382,-5.19678611,-6.502156174,Turnix_velox
Tympanuchus_cupido,Greater Prairie-chicken,3.969296,1.268461,0.0481,4.0174,-5.19336154,-3.924900843,Tympanuchus_cupido
Tympanuchus_phasianellus,Sharp-tailed Grouse,5.619034,-0.071735,0.2781,5.8971,-5.528534559,-5.600269112,Tympanuchus_phasianellus
Tyrannus_caudifasciatus,Loggerhead Kingbird,1.661079,-1.487562,2.8203,4.4814,2.066838088,0.579275685,Tyrannus_caudifasciatus
Tyrannus_crassirostris,Thick-billed Kingbird,-2.069321,0.108778,9.3975,7.3282,-1.17728014,-1.068501773,Tyrannus_crassirostris
Tyrannus_dominicensis,Grey Kingbird,4.157422,1.109034,13.9682,18.1256,2.898004901,4.007039103,Tyrannus_dominicensis
Tyrannus_forficatus,Scissor-tailed Flycatcher,-1.393039,0.260414,15.2246,13.8316,1.276074974,1.536489231,Tyrannus_forficatus
Tyrannus_melancholicus,Tropical Kingbird,-4.36677,0.036167,6.7369,2.3701,-5.276862141,-5.240695489,Tyrannus_melancholicus
Tyrannus_savana,Fork-tailed Flycatcher,3.36531,1.81003,21.9885,25.3538,-2.679340492,-0.869310245,Tyrannus_savana
Tyrannus_tyrannus,Eastern Kingbird,4.981839,-0.292922,3.2918,8.2736,-1.046007598,-1.338929339,Tyrannus_tyrannus
Tyrannus_vociferans,Cassin's Kingbird,-3.25734,0.705343,6.9391,3.6818,-5.031996142,-4.326653249,Tyrannus_vociferans
Tyto_alba,Barn Owl,13.265175,-0.943006,7.348,20.6132,-3.045010049,-3.988016468,Tyto_alba
Uria_aalge,Common Guillemot,2.452778,0.287275,1.1524,3.6051,0.814102652,1.101377367,Uria_aalge
Uria_lomvia,Thick-billed Guillemot,1.916713,-0.012362,-5.65,-3.7333,1.421925495,1.409563277,Uria_lomvia
Uropsalis_segmentata,Swallow-tailed Nightjar,-0.036013,0.24246,-16.9853,-17.0213,-0.871172054,-0.628712524,Uropsalis_segmentata
Vanga_curvirostris,Hook-billed Vanga,6.140672,0.397476,1.6107,7.7513,4.501473662,4.898949154,Vanga_curvirostris
Vermivora_celata,Orange-crowned Warbler,1.565602,-1.442401,-2.5596,-0.994,-1.572149689,-3.014551045,Vermivora_celata
Vermivora_chrysoptera,Golden-winged Warbler,6.10146,-3.330305,5.0121,11.1135,-1.952067542,-5.282372833,Vermivora_chrysoptera
Vermivora_luciae,Lucy's Warbler,2.851295,0.631445,2.1736,5.0249,-3.107672262,-2.476227806,Vermivora_luciae
Vermivora_peregrina,Tennessee Warbler,-8.785829,-0.098684,7.9653,-0.8206,-0.620061346,-0.718745738,Vermivora_peregrina
Vermivora_ruficapilla,Nashville Warbler,1.742815,-0.57342,-1.4492,0.2936,-4.135641243,-4.70906109,Vermivora_ruficapilla
Vermivora_virginiae,Virginia's Warbler,3.799393,0.903422,-1.5835,2.2159,-1.935405512,-1.031983936,Vermivora_virginiae
Vireo_altiloquus,Black-whiskered Vireo,-13.999789,3.21686,8.1313,-5.8685,-3.23868373,-0.02182393,Vireo_altiloquus
Vireo_atricapilla,Black-capped Vireo,5.852385,3.311762,7.7057,13.5581,-1.958669349,1.353092218,Vireo_atricapilla
Vireo_bellii,Bell's Vireo,-2.087036,0.064788,8.173,6.0859,2.442504792,2.507292657,Vireo_bellii
Vireo_carmioli,Yellow-winged Vireo,0.615347,1.406313,6.3346,6.9499,-1.370314661,0.035997836,Vireo_carmioli
Vireo_flavifrons,Yellow-throated Vireo,-7.332504,-0.344887,9.7077,2.3752,-0.679027286,-1.023913889,Vireo_flavifrons
Vireo_gilvus,Warbling Vireo,0.635432,0.884117,7.3395,7.9749,-0.839457002,0.04466012,Vireo_gilvus
Vireo_griseus,White-eyed Vireo,-0.134832,0.396527,10.2461,10.1113,1.312722855,1.709249411,Vireo_griseus
Vireo_huttoni,Hutton's Vireo,-1.078257,0.679307,0.5002,-0.578,-0.34439773,0.334909414,Vireo_huttoni
Vireo_latimeri,Puerto Rican Vireo,0.893641,-0.814905,5.5657,6.4594,0.287096663,-0.527808752,Vireo_latimeri
Vireo_olivaceus,Red-eyed Vireo,0.214805,0.347397,-0.7535,-0.5387,0.094436306,0.441833404,Vireo_olivaceus
Vireo_pallens,Mangrove Vireo,-1.681044,-0.979341,4.6408,2.9598,-1.422601831,-2.401943273,Vireo_pallens
Vireo_philadelphicus,Philadelphia Vireo,-0.231556,0.913406,10.2257,9.9942,-0.057110513,0.856295324,Vireo_philadelphicus
Vireo_solitarius,Blue-headed Vireo,5.69868,1.540468,3.9526,9.6513,1.331872574,2.872340309,Vireo_solitarius
Wilsonia_citrina,Hooded Warbler,-0.821224,1.304312,-6.4277,-7.2489,-4.062608167,-2.75829597,Wilsonia_citrina
Wilsonia_pusilla,Wilson's Warbler,-0.780051,-0.325983,-2.8838,-3.6638,-3.028872115,-3.354855424,Wilsonia_pusilla
Xanthocephalus_xanthocephalus,Yellow-headed Blackbird,2.480702,-4.82156,-10.9757,-8.495,-0.937996649,-5.759556255,Xanthocephalus_xanthocephalus
Xanthotis_flaviventer,Tawny-breasted Honeyeater,2.072095,-0.253102,-5.8955,-3.8234,-0.812548974,-1.065650969,Xanthotis_flaviventer
Xanthotis_macleayanus,Macleay's Honeyeater,6.018335,0.446797,-9.1673,-3.1489,-0.639809508,-0.193012168,Xanthotis_macleayanus
Zenaida_asiatica,White-winged Dove,-2.049926,-0.502705,6.4179,4.3679,-0.160290314,-0.662995861,Zenaida_asiatica
Zenaida_aurita,Zenaida Dove,-2.362254,1.962485,7.0592,4.697,-4.273293634,-2.310809083,Zenaida_aurita
Zenaida_macroura,Mourning Dove,-0.377181,1.199295,-4.2117,-4.5889,-2.975936292,-1.776641572,Zenaida_macroura
Zonotrichia_albicollis,White-throated Sparrow,-0.195692,-0.071814,4.8977,4.702,1.730085121,1.658271283,Zonotrichia_albicollis
Zonotrichia_atricapilla,Golden-crowned Sparrow,1.54461,1.324832,-1.6367,-0.0921,-2.628150809,-1.303319205,Zonotrichia_atricapilla
Zonotrichia_capensis,Rufous-collared Sparrow,-2.283105,-0.327498,2.1194,-0.1637,0.120687651,-0.206810546,Zonotrichia_capensis
Zonotrichia_leucophrys,White-crowned Sparrow,2.537905,0.472949,16.0423,18.5802,-0.646513587,-0.173564266,Zonotrichia_leucophrys
Zonotrichia_querula,Harris's Sparrow,0.895709,0.01474,-2.3404,-1.4447,-0.288873631,-0.274133949,Zonotrichia_querula
Zoothera_dauma,Eurasian Scaly Thrush,-6.62497,-0.069624,9.5493,2.9243,-0.935652054,-1.005275761,Zoothera_dauma
Zosterops_lateralis,Silvereye,4.167652,0.621449,-9.6907,-5.523,-0.04610218,0.575346545,Zosterops_lateralis
Zosterops_maderaspatanus,Madagascar White-eye,0.255981,0.497726,2.0572,2.3131,-1.440270404,-0.942544651,Zosterops_maderaspatanus
Zosterops_minor,Black-fronted White-eye,3.642106,0.942739,-2.379,1.2631,-4.203471825,-3.260733277,Zosterops_minor
Zosterops_novaeguineae,New Guinea White-eye,2.358093,0.094076,-4.7835,-2.4254,-2.206391469,-2.112315847,Zosterops_novaeguineae
